dataset	method	prune	mean_n_seqs	mean_sobs	sd_sobs	cv_sobs	mean_shannon	sd_shannon	cv_shannon	mean_invsimpson	sd_invsimpson	cv_invsimpson
rice	pc	7	991	384.1754285714286	134.24991358228394	0.34944950561127114	5.283691702040817	0.7057695844278589	0.13357508806868057	170.0828110510204	121.02299830791421	0.7115533754413929
rice	pc	8	872	344.9645918367347	120.15129213272039	0.3483003617646235	5.201537185714286	0.695375167762002	0.13368647438911113	162.37467661632652	115.01480530477714	0.7083296958708928
rice	pc	9	760	309.0487959183673	106.44787098672538	0.34443709987740156	5.119760987755102	0.6817241441621945	0.13315546288052696	155.57061449795918	109.76359678975648	0.7055548192309569
rice	pc	10	679	281.60151020408165	96.44705991910676	0.34249482486514315	5.047954846938776	0.6728613065461599	0.1332938441305992	149.56742541836735	105.00828252562995	0.7020798962869265
rice	pc	11	639	264.9747755102041	90.92825807534294	0.34315816628304424	4.996480928571429	0.6681687422451494	0.1337278680329496	144.02261622040817	100.72056104836642	0.6993385045458868
seagrass	pc	1	1803	924.9072727272727	119.52631630766403	0.1292305940629237	6.112051741258742	0.609079730616887	0.0996522536786396	226.2026621853147	144.15710689193995	0.6372918227365529
seagrass	pc	2	904	390.9090559440559	86.09865412981368	0.22025239073032757	5.293516877622378	0.6818635625415969	0.12881106801115197	133.3816518146853	87.32569180967843	0.6547054307814764
seagrass	pc	3	744	311.06982517482516	77.54187208622187	0.24927481166854537	5.0838392762237765	0.6903794485745672	0.13579883451535352	116.19248746153846	77.29443463890254	0.665227471479068
seagrass	pc	4	609	247.23538461538462	67.9549963438831	0.274859508680759	4.872942496503496	0.6964550702484577	0.14292289940794256	100.77446035314685	67.67545388095074	0.6715536222550207
seagrass	pc	5	501	202.33961538461537	58.42529490223352	0.28874867035393115	4.695342090909091	0.69405212004903	0.14781715721902827	89.8109972027972	60.586240517748735	0.6745971251264734
seagrass	pc	6	441	174.83174825174825	52.79386158250352	0.3019695341974343	4.5596565034965035	0.6947514021870218	0.15236924133523264	81.41420612587413	55.31121119001566	0.6793803418594938
seagrass	pc	7	381	151.31433566433566	47.01087585340734	0.3106835558376487	4.430351646853147	0.6954486581653434	0.1569736927449803	74.76882113636364	51.00291557771323	0.682141496984337
seagrass	pc	8	353	137.093986013986	44.13609523567343	0.32194041853280686	4.335028272727273	0.6959570140260571	0.1605426701376998	69.12786537762237	47.21423450021832	0.6829985888078963
seagrass	pc	9	313	122.28552447552447	40.23344645420783	0.32901233916906153	4.23238686013986	0.6970799225048916	0.16470137195394668	64.81447612587412	44.75445185856852	0.6905008654494458
seagrass	pc	10	268	107.69020979020979	35.58226489972821	0.3304131821179071	4.124506755244755	0.6928007588348241	0.167971784251257	61.014851083916085	42.20153450353636	0.6916600426590398
seagrass	pc	11	268	102.96307692307693	35.671274151929765	0.3464472432052468	4.0682636958041956	0.70490728653258	0.17326981219520904	57.366461307692305	39.75655707585304	0.6930278802210528
sediment	pc	1	7685	594.7958620689656	469.29937008056567	0.7890091374343677	4.274555568965517	0.880672940442488	0.20602678482797668	28.42026744827586	27.908733068128665	0.9820010708527576
sediment	pc	2	7423	333.7077586206897	238.90140543632114	0.7159000630484874	4.089619103448276	0.813265538659383	0.19886094965999537	25.359125672413793	20.79114539840368	0.8198683845405892
sediment	pc	3	7265	307.98258620689654	205.9456728530085	0.6686925887253193	4.066659448275862	0.798275604559772	0.19629762824084424	24.928591224137932	19.83032581341456	0.7954852175606776
sediment	pc	4	7019	280.36241379310343	174.40018655742415	0.622052664613327	4.036135896551724	0.7814144278743738	0.19360458812647408	24.403298896551725	18.716889033050414	0.7669819196328075
sediment	pc	5	6811	257.47258620689655	150.4388958145331	0.5842909260003523	4.005494224137931	0.7651021575086249	0.19101317208197732	23.891177	17.69236631541528	0.7405397530400148
sediment	pc	6	6626	236.41603448275862	130.963981682117	0.5539555807568034	3.971332275862069	0.7507320801938853	0.18903784121939823	23.32383125862069	16.6921291955909	0.7156684084404592
sediment	pc	7	6446	220.5955172413793	117.5451641333291	0.5328538204369276	3.9424104655172414	0.7395631114171562	0.18759160617237405	22.902943310344828	16.022231365244117	0.6995708432814038
sediment	pc	8	6299	205.9253448275862	105.92624721889759	0.5143915009955952	3.911405068965517	0.7280546812069809	0.186136354678176	22.437217362068967	15.270750637231679	0.6805991309353497
sediment	pc	9	6179	194.28672413793103	96.2659582648997	0.49548397448174114	3.884850568965517	0.7164446066410063	0.18442011962168875	22.01451894827586	14.619017159193314	0.6640625304391786
sediment	pc	10	6026	182.6446551724138	87.91379055175162	0.4813378769215137	3.8543514655172415	0.7070492400446321	0.18344181799978856	21.584019344827585	14.021002744914865	0.6496011016722366
sediment	pc	11	5966	173.3655172413793	80.70118521646262	0.4654973289994065	3.828742724137931	0.6971661228409988	0.18208748225514962	21.210485913793104	13.512096692475426	0.6370479557796721
soil	pc	1	47806	10248.314444444444	4652.115927117873	0.45393961634732627	6.556147444444444	1.3088075831213797	0.1996305901006602	207.46110955555557	239.09538469521073	1.1524829169545334
soil	pc	2	32781	1623.145	1007.781661205325	0.6208820907591898	5.523710055555555	1.1004172529629506	0.1992170555469669	114.91852994444444	113.98902174396237	0.9919115898808362
soil	pc	3	31647	1372.1944444444443	803.5856571072536	0.5856208355606618	5.463539055555556	1.0587856075345985	0.19379116663547613	109.55380722222222	106.55840274584176	0.9726581434974279
soil	pc	4	30177	1130.6172222222222	618.1822420024083	0.5467652799303503	5.382590055555555	1.0043785597579566	0.18659763225351023	102.29518877777778	96.52457793776013	0.9435886388307713
soil	pc	5	28705	941.0166666666667	481.3270954962161	0.5114968868736467	5.299209833333333	0.9518028831010343	0.17961222767854182	95.30441088888888	87.03564564502722	0.9132383783002253
soil	pc	6	27375	807.5994444444444	388.84757549747104	0.4814856896848946	5.226145111111111	0.9064951211416605	0.1734538750587685	89.48378011111112	79.19141568042097	0.8849806700397522
soil	pc	7	26229	705.5055555555556	321.6487093128377	0.4559123691939648	5.159032944444444	0.8663206431343776	0.16792306861837034	84.45425044444444	72.45917160604766	0.8579695068599613
soil	pc	8	25284	628.4783333333334	272.08576712781104	0.4329278396674683	5.100145666666667	0.8310951167586762	0.16295517247487953	80.21812722222222	66.89314308174947	0.8338906104905747
soil	pc	9	24404	564.0688888888889	229.83916181663898	0.4074664750069438	5.0436275	0.7965448932387521	0.15793095212498387	76.3103655	61.73372733328507	0.8089821995844728
soil	pc	10	23594	515.3088888888889	201.17943330998847	0.39040551724961	4.995034388888889	0.7689624219522073	0.15394537095934946	73.03749338888889	57.39299056814222	0.7858017561275363
soil	pc	11	22714	471.5388888888889	173.19133516190524	0.3672896111919948	4.9464225	0.7381877059600086	0.1492366869105922	69.86637183333333	53.28753830280762	0.7627065339806878
stream	pc	1	9175	2668.9558208955223	1213.481585561745	0.4546652949671464	5.763966228855721	1.193735088405136	0.20710306775029802	132.84868896517412	281.20786507668345	2.1167530313408003
stream	pc	2	7250	1654.4178606965174	891.6002460547553	0.538920829638159	5.322562950248757	1.1570314181022343	0.2173823830581767	102.6912155920398	218.81727881044623	2.1308276228780767
stream	pc	3	6636	1263.6821890547265	731.148016490631	0.5785853617495016	5.085532696517413	1.1154486900698313	0.21933763022184355	84.52142533830846	163.58820231011794	1.9354643116267145
stream	pc	4	6227	1002.62592039801	602.4973738691926	0.6009194073398988	4.899945412935323	1.0709280894784645	0.218559187751629	71.52586185572139	124.23668277525364	1.7369477214529487
stream	pc	5	5995	863.5400497512438	529.8616076585447	0.6135923954090834	4.7894386517412935	1.0397795720155396	0.2170984216777696	64.72028931343283	105.04955983757108	1.6231318022827168
stream	pc	6	5840	760.9671144278607	473.5949884380448	0.6223593365057846	4.699524268656717	1.011467964842292	0.21522773519614227	59.5707946318408	91.12177741027395	1.5296384406725547
stream	pc	7	5683	685.4459701492538	431.51276465613296	0.6295357817366296	4.629070577114428	0.9893029559995742	0.21371524575377396	55.978882930348256	81.8902778769107	1.4628780281093265
stream	pc	8	5515	622.0361691542289	394.0955532466095	0.6335572958441531	4.56685707960199	0.9677985844360402	0.2119178611388438	52.96106030845771	74.30210349912005	1.4029572494653066
stream	pc	9	5435	574.4497014925373	367.1714189338686	0.6391707019428898	4.515680069651741	0.9505555380514519	0.2105010814295267	50.64378590049751	68.88683984055808	1.360222949680414
stream	pc	10	5336	533.0960199004975	343.3483556565833	0.6440647516383059	4.468976776119403	0.9352619173069353	0.2092787598057428	48.61846669154229	64.08696830921927	1.318161033662707
stream	pc	11	5226	496.7906467661692	321.8192057445913	0.6477964266023432	4.426110611940299	0.9198894642093685	0.20783246169397276	46.88225201492537	60.25786008919118	1.2853021665855038
bioethanol	otu	1	3688	91.08536842105264	57.9194815975854	0.6358812902841421	1.802822105263158	1.0345367005168582	0.5738429196628066	4.7086042842105265	4.595188575883492	0.9759130940972565
bioethanol	otu	2	3650	78.43694736842106	47.32728498881057	0.6033799959923564	1.775577547368421	1.0150720750408095	0.5716855772057071	4.6305068	4.465296749559909	0.9643213890885354
bioethanol	otu	3	3620	69.98168421052631	41.11855458519683	0.5875616605839271	1.752419105263158	0.9981096122115415	0.5695610195151672	4.562628526315789	4.348877433762709	0.9531517651896858
bioethanol	otu	4	3569	62.63926315789474	36.06522696808934	0.57576071540273	1.7279708842105264	0.9791488548896975	0.5666466164660234	4.487748505263158	4.223593037498714	0.9411385313917107
bioethanol	otu	5	3537	56.78084210526316	32.319183344405104	0.5691916876556742	1.7047048736842105	0.9622167716247534	0.5644477155422271	4.41639347368421	4.101670481599015	0.9287375561166543
bioethanol	otu	6	3505	51.87852631578947	29.027320511942253	0.5595247701380379	1.6827540210526315	0.9451785132675741	0.5616854878625256	4.34715892631579	3.984887015943951	0.9166646730629507
bioethanol	otu	7	3445	47.73305263157895	26.326486746470636	0.5515357869455371	1.6620265368421052	0.9283557154214869	0.5585685275431207	4.276988273684211	3.8506226716467427	0.9003117205953443
bioethanol	otu	8	3384	43.83252631578947	23.95600177845641	0.5465348176800595	1.6406592736842105	0.912062714041702	0.5559123266305038	4.210310378947368	3.740958425798753	0.8885231940392102
bioethanol	otu	9	3360	40.450842105263156	21.660681246195185	0.5354815899710741	1.620078452631579	0.8961287028065087	0.5531390787593523	4.145872884210526	3.626820490220134	0.8748026269770132
bioethanol	otu	10	3297	37.571263157894734	19.92774337034343	0.5303985465326596	1.6005653263157895	0.8821352066092243	0.551139770495803	4.0893606	3.5335628271748085	0.8640868763627273
bioethanol	otu	11	3257	35.148526315789475	18.32971694645245	0.521493185283798	1.5825824105263158	0.866516488406695	0.5475332485962103	4.028739042105263	3.422259490173109	0.8494616936977801
human	otu	1	10523	240.67297959183674	75.37670349351771	0.31319138368316596	3.658158963265306	0.4655426101299165	0.12726144894325994	22.05663787142857	10.052497480927574	0.4557583771164527
human	otu	2	10371	200.69502040816326	59.92706668929511	0.2985976760530406	3.626524287755102	0.45864702034318944	0.12647013612780794	21.76032988979592	9.875090590525405	0.4538116214477123
human	otu	3	10273	178.03916326530612	53.56035825300327	0.30083469990919914	3.606078608163265	0.4545699579574177	0.12605658593475594	21.577350887755102	9.763938585643697	0.45250868081237067
human	otu	4	10180	160.7090612244898	49.09037264721526	0.305461137493936	3.5884829714285713	0.45119152365084547	0.12573322132032483	21.424372218367346	9.66976465499467	0.4513441307141162
human	otu	5	10105	150.2127142857143	46.65366468354771	0.3105839935413817	3.576308181632653	0.4492076093911429	0.12560651559566408	21.31999723469388	9.607904220248313	0.45065222638084773
human	otu	6	10015	141.60542857142858	44.66058344926353	0.31538750950311095	3.5651483367346937	0.4473617159838139	0.12548193615796388	21.224891	9.554102363351333	0.450136698621978
human	otu	7	9925	134.69516326530612	43.26550856708357	0.321210558109384	3.5550634673469386	0.4457607466107593	0.1253875635990882	21.134683124489797	9.500561922974361	0.4495246920435534
human	otu	8	9897	128.78008163265307	42.05340634561484	0.3265521019436278	3.5457663428571427	0.44465581165157203	0.12540471329909259	21.055831953061226	9.460927914355281	0.4493257704300681
human	otu	9	9825	123.83318367346939	41.05339655844081	0.3315217726025103	3.537214842857143	0.4434472077901967	0.1253662068860956	20.978771467346938	9.412487695850196	0.44866724967668176
human	otu	10	9771	119.48614285714285	39.86448979794821	0.33363274472429855	3.5290105795918367	0.44213071417592853	0.1252846100073367	20.90443171836735	9.366625386856063	0.44806888381597215
human	otu	11	9711	115.5874693877551	38.83770004663186	0.3360026848268916	3.5215200469387753	0.44094428164000726	0.12521419039579684	20.83820596122449	9.324008780279657	0.4474477696222829
lake	otu	1	15347	1183.893653846154	576.3659031601395	0.4868392539208913	4.328808423076923	0.7977598019250555	0.1842908541926202	27.323616403846152	17.80579079275667	0.6516630349945286
lake	otu	2	13060	489.2938461538462	236.66970142616975	0.48369646028974356	3.9775858076923076	0.7174456280965851	0.18037213093155832	23.214483	12.563580140230851	0.5411957759399961
lake	otu	3	12766	430.63057692307694	199.88922503220218	0.4641779653930802	3.9404168076923076	0.704619361491012	0.17881848440892983	22.811817288461537	12.04245273124078	0.5279041375336626
